delivery;item;item_category;created_by;time;created_on;material;material_group;plant;storage_location;delivery_quantity;base_unit_of_measure;actual_delivery_qty;item_description;reference_document;reference_item;movement_type;overall_status;item_1;billing_item;packing_item;picking_putaway_item;delivery_item;goods_mvt_item;goods_movement_status;shipping_point_receiving_pt;delivery_type;delivery_date;incoterms;changed_by;changed_on;bill_of_lading;supplier;document_date;act_goods_movement_date;external_delivery_id
180033775;10;ZELN;SAP_WFRT;21:35:12;2026-06-04;9050059001;6002;1787;178A;6480;EA;6480;SOLID DEO 2.6OZ STICK UNSCENTED;4500016175;30;109;C;C;C;C;C;C;C;C;1787;ZEL;2026-06-03;EXW;BLANTOS;2026-06-05 00:00:00;2160411;1010837;2026-06-04;2026-06-05;2606SDH00089642
180033778;10;ELN;SIDDIQZ;22:00:13;2026-06-04;9150240301;6002;7816;178A;560;EA;560;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-06-04;DAP;SIDDIQZ;2026-06-04 00:00:00;99999999;1003563;2026-06-04;2026-06-04;3129268
180033779;10;ELN;SIDDIQZ;22:00:14;2026-06-04;9150197601;1001;1721;171A;4680;EA;4680;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-03;DAP;CHIUA;2026-06-10 00:00:00;99999999;1003563;2026-06-04;2026-06-04;3133796
180033780;10;ELN;SAP_WFRT;22:05:38;2026-06-04;9150197601;1001;1722;171A;1080;EA;1080;H' 26 WINSTON SET US RTL COSTCO;4500016214;10;101;C;C;C;C;C;C;C;C;1722;EL;2026-06-03;DAP;CHIUA;2026-06-05 00:00:00;99999999;1003563;2026-06-04;2026-06-04;3132484
180033781;10;ZELN;SAP_WFRT;22:45:05;2026-06-04;9050056201;6002;1787;178A;10896;EA;10896;DEO CREAM 2.2OZ STICK UNSCENTED;4500015762;10;109;C;C;C;C;C;C;C;C;1787;ZEL;2026-06-03;EXW;BLANTOS;2026-06-05 00:00:00;2160422;1009986;2026-06-04;2026-06-05;497
180033781;20;ZELN;SAP_WFRT;22:45:05;2026-06-04;9050056203;6002;1787;178A;9432;EA;9432;DEO CREAM 2.2OZ STICK TANGERINE;4500015762;30;109;C;C;C;C;C;C;C;C;1787;ZEL;2026-06-03;EXW;BLANTOS;2026-06-05 00:00:00;2160422;1009986;2026-06-04;2026-06-05;497
180033782;10;ZELN;SAP_WFRT;04:05:05;2026-06-05;9200004701;1001;1722;171A;30600;EA;30600;H '25 BULK HNDLE W CART G3 BLACK RETAIL;4500016441;10;109;A;C;C;C;C;C;C;A;1722;ZEL;2026-07-24;EXW;;00:00:00;XIA1898400;1001040;2026-06-03;;2114047594
180033782;20;ZELN;SAP_WFRT;04:05:05;2026-06-05;9200004702;1001;1722;171A;55080;EA;55080;H '25 BULK HNDLE W CART G3 BLUE RETAIL;4500016442;10;109;A;C;C;C;C;C;C;A;1722;ZEL;2026-07-24;EXW;;00:00:00;XIA1898400;1001040;2026-06-03;;2114047594
180033782;30;ZELN;SAP_WFRT;04:05:05;2026-06-05;9200004704;1001;1722;171A;36720;EA;36720;H '25 BULK HNDLE W CART G3 RED RETAIL;4500016444;10;109;A;C;C;C;C;C;C;A;1722;ZEL;2026-07-24;EXW;;00:00:00;XIA1898400;1001040;2026-06-03;;2114047594
180033783;10;ZELN;SAP_WFRT;12:15:05;2026-06-05;9050092302;4001;1714;171A;18784;EA;18784;H '26 BODY WASH WILDLANDS 30OZ US;4500015524;30;109;C;C;C;C;C;C;C;C;1714;ZEL;2026-05-31;EXW;CHIUA;2026-06-10 00:00:00;555923651;1000776;2026-05-29;2026-06-08;4021
180033784;10;ZELN;SAP_WFRT;12:30:05;2026-06-05;9050092302;4001;1714;171A;18264;EA;18264;H '26 BODY WASH WILDLANDS 30OZ US;4500015524;30;109;C;C;C;C;C;C;C;C;1714;ZEL;2026-06-07;EXW;CHIUA;2026-06-10 00:00:00;555920706;1000776;2026-05-29;2026-06-08;4022
180033785;10;ZELN;SAP_WFRT;13:25:05;2026-06-05;9050056203;6002;1786;178A;4320;EA;4320;DEO CREAM 2.2OZ STICK TANGERINE;4500015762;20;109;C;C;C;C;C;C;C;C;1786;ZEL;2026-06-03;EXW;BLANTOS;2026-06-05 00:00:00;2160422;1009986;2026-06-04;2026-06-05;498
180033785;20;ZELN;SAP_WFRT;13:25:05;2026-06-05;9050056201;6002;1786;178A;4320;EA;4320;DEO CREAM 2.2OZ STICK UNSCENTED;4500015762;70;109;C;C;C;C;C;C;C;C;1786;ZEL;2026-06-03;EXW;BLANTOS;2026-06-05 00:00:00;2160422;1009986;2026-06-04;2026-06-05;498
180033798;10;ZELN;TEST_PEOUM;19:54:13;2026-06-05;9050131610;6002;7803;178A;6048;EA;6048;LUME DEO SPRAY 3.6 OZ POWDER R1;4500017198;20;109;C;C;C;C;C;C;C;C;7803;ZEL;2026-06-05;EXW;PUSHIEK;2026-06-10 00:00:00;;1010516;2026-06-05;2026-06-09;
180033798;20;ZELN;TEST_PEOUM;19:54:13;2026-06-05;9050131503;6002;7803;178A;2220;EA;2220;LUME DEO SPRAY 3.6 OZ TANGERINE R1;4500017198;30;109;A;C;C;C;C;C;C;A;7803;ZEL;2026-06-05;EXW;PUSHIEK;2026-06-10 00:00:00;;1010516;2026-06-05;2026-06-09;
180033798;30;ZELN;TEST_PEOUM;19:54:13;2026-06-05;9050131023;6002;7803;178A;11100;EA;11100;MANDO DEO SPRAY 3.6 OZ PRO SPORT R1;4500017198;40;109;C;C;C;C;C;C;C;C;7803;ZEL;2026-06-05;EXW;PUSHIEK;2026-06-10 00:00:00;;1010516;2026-06-05;2026-06-09;
180033799;10;ELN;SAP_WFRT;20:07:12;2026-06-05;9150240301;6002;7816;178A;1960;EA;1960;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-06-04;DAP;SAP_WFRT;2026-06-05 00:00:00;99999999;1003563;2026-06-05;2026-06-05;3133859
180033802;10;ELN;SIDDIQZ;21:00:10;2026-06-05;9150240301;6002;7816;178A;2240;EA;2240;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-06-05;DAP;SIDDIQZ;2026-06-05 00:00:00;99999999;1003563;2026-06-05;2026-06-05;3133859
180033803;10;ELN;SAP_WFRT;21:36:31;2026-06-05;9150197601;1001;1721;171A;3600;EA;3600;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-04;DAP;CHIUA;2026-06-10 00:00:00;99999999;1003563;2026-06-05;2026-06-05;3133900
180033804;10;ELN;SIDDIQZ;22:00:34;2026-06-05;9150197601;1001;1721;171A;360;EA;360;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-04;DAP;CHIUA;2026-06-10 00:00:00;99999999;1003563;2026-06-05;2026-06-05;3133900
180033805;10;ELN;SIDDIQZ;22:00:35;2026-06-05;9150197601;1001;1721;171A;5040;EA;5040;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-04;DAP;CHIUA;2026-06-10 00:00:00;99999999;1003563;2026-06-05;2026-06-05;3133900
180033810;10;ZELN;SAP_WFRT;04:05:05;2026-06-08;9200003702;1005;1714;171A;18000;EA;18000;F '25 SHOWER HOLDER BULK FIG US RTL;4500016781;10;109;A;C;C;C;C;C;C;A;1714;ZEL;2026-08-23;EXW;SAP_WFRT;2026-06-08 00:00:00;ZIMUXIA8564598;1001040;2026-06-05;;2114047601
180033810;20;ZELN;SAP_WFRT;04:05:05;2026-06-08;9200000307;1005;1714;171A;18000;EA;18000;F' SHOWER HOLDER - FLAMINGO PINK BULK;4500016783;10;109;A;C;C;C;C;C;C;A;1714;ZEL;2026-08-23;EXW;SAP_WFRT;2026-06-08 00:00:00;ZIMUXIA8564598;1001040;2026-06-05;;2114047601
180033810;30;ZELN;SAP_WFRT;04:05:05;2026-06-08;9200000305;1005;1714;171A;18000;EA;18000;F' SHOWER HOLDER - PREMIUM, DTC BULK;4500016782;10;109;A;C;C;C;C;C;C;A;1714;ZEL;2026-08-23;EXW;SAP_WFRT;2026-06-08 00:00:00;ZIMUXIA8564598;1001040;2026-06-05;;2114047601
180033810;40;ZELN;SAP_WFRT;04:05:05;2026-06-08;9200000309;1005;1714;171A;18000;EA;18000;F' SHOWER HOLDER - MATCHA, DIGITAL BULK;4500016784;10;109;A;C;C;C;C;C;C;A;1714;ZEL;2026-08-23;EXW;SAP_WFRT;2026-06-08 00:00:00;ZIMUXIA8564598;1001040;2026-06-05;;2114047601
180033811;10;ZELN;SAP_WFRT;04:05:11;2026-06-08;9050067911;1001;7101;171A;4680;EA;4680;F’ 26 HANDLE MATCHA US RTL;4500016770;10;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-08-23;EXW;;00:00:00;ZIMUXIA8564598;1001040;2026-06-05;;2114047603
180033812;10;ZELN;SAP_WFRT;04:05:17;2026-06-08;9200003702;1005;1734;171A;54000;EA;54000;F '25 SHOWER HOLDER BULK FIG US RTL;4500016975;10;109;A;C;C;C;C;C;C;A;1734;ZEL;2026-07-26;EXW;SAP_WFRT;2026-06-08 00:00:00;160-12436270;1001040;2026-06-05;;2114047604
180033813;10;ZELN;SAP_WFRT;04:05:23;2026-06-08;9050038405;1001;1714;171A;16128;EA;16128;F '25 DOLPHIN RAZOR FLAMINGO PINK US DTC;4500016774;10;109;A;C;C;C;C;C;C;A;1714;ZEL;2026-08-23;EXW;;00:00:00;ZIMUXIA8564598;1001040;2026-06-05;;2114047602
180033813;20;ZELN;SAP_WFRT;04:05:23;2026-06-08;9050038407;1001;1714;171A;2688;EA;2688;F '26 FLAMINGO HANDLE ORCHID US DTC;4500016775;10;109;A;C;C;C;C;C;C;A;1714;ZEL;2026-08-23;EXW;;00:00:00;ZIMUXIA8564598;1001040;2026-06-05;;2114047602
180033813;30;ZELN;SAP_WFRT;04:05:23;2026-06-08;9050038408;1001;1714;171A;2688;EA;2688;F '26 FLAMINGO HANDLE MATCHA US DTC;4500016776;10;109;A;C;C;C;C;C;C;A;1714;ZEL;2026-08-23;EXW;;00:00:00;ZIMUXIA8564598;1001040;2026-06-05;;2114047602
180033815;10;ZELN;SAP_WFRT;14:05:05;2026-06-08;9050116404;1001;1722;171A;88200;EA;88200;H '25 G3 PLUS CARTRIDGE DISPENSER 4CT;4500016851;10;109;A;C;C;C;C;C;C;A;1722;ZEL;2026-06-07;EXW;SAP_WFRT;2026-06-08 00:00:00;NYC5399428;1000026;2026-06-08;;0049017202
180033816;10;ZELN;SAP_WFRT;14:05:05;2026-06-08;9050013404;1001;1722;171A;45000;EA;45000;4CT BLADE PACK - G2++;4500016837;10;109;A;C;C;C;C;C;C;A;1722;ZEL;2026-06-07;EXW;SAP_WFRT;2026-06-08 00:00:00;NYC5399428;1000026;2026-06-08;;0049017201
180033817;10;ZELN;SAP_WFRT;14:05:11;2026-06-08;9050013404;1001;1722;171A;360000;EA;360000;4CT BLADE PACK - G2++;4500016837;10;109;A;C;C;C;C;C;C;A;1722;ZEL;2026-06-07;EXW;SAP_WFRT;2026-06-08 00:00:00;NYC5399428;1000026;2026-06-08;;0049017200
180033818;10;ZELN;SAP_WFRT;14:05:17;2026-06-08;9050013404;1001;9999;171A;63000;EA;63000;4CT BLADE PACK - G2++;4500016874;10;109;C;C;C;C;C;C;C;C;9999;ZEL;2026-06-04;EXW;CHIUA;2026-06-18 00:00:00;UNKNOWN;1000026;2026-06-05;2026-06-16;0049017198
180033819;10;ZELN;SAP_WFRT;14:05:22;2026-06-08;9050013404;1001;9998;171A;27000;EA;27000;4CT BLADE PACK - G2++;4500016875;10;109;C;C;C;C;C;C;C;C;171E;ZEL;2026-06-04;EXW;CHIUA;2026-06-18 00:00:00;UNKNOWN;1000026;2026-06-05;2026-06-16;0049017199
180033820;10;ZELN;SAP_WFRT;14:05:28;2026-06-08;9050013401;1001;9998;171A;54000;EA;54000;G2++ SINGLE BLADES WITH COVER;4500016873;10;109;C;C;C;C;C;C;C;C;171E;ZEL;2026-06-04;EXW;CHIUA;2026-06-18 00:00:00;UNKNOWN;1000026;2026-06-05;2026-06-16;0049017197
180033821;10;ZELN;SAP_WFRT;14:05:34;2026-06-08;9200002301;1001;1722;171A;225000;EA;225000;H '24 G3 PLUS CARTRIDGE W/ PROT CAP;4500016849;10;109;A;C;C;C;C;C;C;A;1722;ZEL;2026-06-07;EXW;SAP_WFRT;2026-06-08 00:00:00;NYC5399428;1000026;2026-06-08;;0049017203
180033822;10;ZELN;SAP_WFRT;14:05:39;2026-06-08;9200002301;1001;9999;171A;150000;EA;150000;H '24 G3 PLUS CARTRIDGE W/ PROT CAP;4500016847;10;109;C;C;C;C;C;C;C;C;9999;ZEL;2026-06-04;EXW;CHIUA;2026-06-18 00:00:00;UNKNOWN;1000026;2026-06-05;2026-06-16;0049017195
180033823;10;ZELN;SAP_WFRT;14:05:45;2026-06-08;9050013401;1001;9999;171A;486000;EA;486000;G2++ SINGLE BLADES WITH COVER;4500016872;10;109;C;C;C;C;C;C;C;C;9999;ZEL;2026-06-04;EXW;CHIUA;2026-06-18 00:00:00;UNKNOWN;1000026;2026-06-05;2026-06-16;0049017196
180033824;10;ZELN;SAP_WFRT;14:05:51;2026-06-08;9050013401;1001;1722;171A;162000;EA;162000;G2++ SINGLE BLADES WITH COVER;4500016836;10;109;A;C;C;C;C;C;C;A;1722;ZEL;2026-06-07;EXW;SAP_WFRT;2026-06-08 00:00:00;NYC5399428;1000026;2026-06-08;;0049017204
180033826;10;ZELN;SAP_WFRT;15:00:05;2026-06-08;9050096802;5001;7101;171A;1200;EA;1200;H '26 EXFOLIATING FACE WASH 5.1OZ US;4500015463;30;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-05-31;EXW;;00:00:00;555767392;1000776;2026-05-29;;4027
180033827;10;ZELN;SAP_WFRT;15:10:05;2026-06-08;9050092302;4001;7101;171A;632;EA;632;H '26 BODY WASH WILDLANDS 30OZ US;4500015524;10;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-06-07;EXW;;00:00:00;555767392;1000776;2026-05-29;;4028
180033845;10;ZELN;CHIUA;20:31:32;2026-06-08;6350037526;1;9997;;53350;EA;53350;PCI PKG SOLID DEO 2.6 OZ MANDO CW R1;4500017262;10;109;A;C;C;C;C;C;C;A;9997;ZEL;2026-06-05;;;00:00:00;;1013082;2026-06-05;;
180033845;20;ZELN;CHIUA;20:31:32;2026-06-08;6350042827;1;9997;;53350;EA;53350;PCI PKG SOLID DEO 2.6 OZ MANDO CG R1;4500017262;20;109;A;C;C;C;C;C;C;A;9997;ZEL;2026-06-05;;;00:00:00;;1013082;2026-06-05;;
180033847;10;ELN;SAP_WFRT;21:23:05;2026-06-08;9150197601;1001;1721;171A;4320;EA;4320;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-07;DAP;CHIUA;2026-06-10 00:00:00;99999999;1003563;2026-06-08;2026-06-08;3136683
180033848;10;ELN;SIDDIQZ;22:00:37;2026-06-08;9150197601;1001;1721;171A;5400;EA;5400;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-07;DAP;CHIUA;2026-06-10 00:00:00;99999999;1003563;2026-06-08;2026-06-08;3136683
180033853;10;ZELN;SAP_WFRT;15:10:05;2026-06-09;9050104601;1003;1711;171A;26880;EA;26880;F '25 SHAVE GEL 2OZ US;4500017551;10;109;A;C;C;C;C;C;C;A;1711;ZEL;2026-06-11;EXW;SAP_WFRT;2026-06-09 00:00:00;0081666807;1010516;2026-06-10;;0081666807
180033856;10;ZELN;SAP_WFRT;18:20:06;2026-06-09;9050144930;6002;7818;178A;3840;EA;3840;MANDO SOLID DEO 2.6 OZ FRONTIER FRESH;4500016532;30;109;A;C;C;C;C;C;C;A;178E;ZEL;2026-06-07;EXW;;00:00:00;1634121;1002434;2026-06-01;;525
180033857;10;ZELN;SAP_WFRT;18:20:11;2026-06-09;9050144930;6002;1787;178A;11520;EA;11520;MANDO SOLID DEO 2.6 OZ FRONTIER FRESH;4500016532;20;109;C;C;C;C;C;C;C;C;1787;ZEL;2026-06-07;EXW;BLANTOS;2026-06-15 00:00:00;1634703;1002434;2026-06-02;2026-06-15;526
180033864;10;ELN;BATCH_USER;21:56:08;2026-06-09;9050110801;1005;7101;171A;5040;EA;5040;F '26 TRAVEL RAZOR PACK US;4500017474;10;101;A;C;C;C;C;C;C;A;7101;EL;2026-06-09;;;00:00:00;;1012389;2026-06-09;;0080198982
180033865;10;ELN;BATCH_USER;21:56:08;2026-06-09;9050110801;1005;7101;171A;5040;EA;5040;F '26 TRAVEL RAZOR PACK US;4500017476;10;101;C;C;C;C;C;C;C;C;7101;EL;2026-06-09;;SAP_WFRT;2026-06-19 00:00:00;;1012389;2026-06-09;2026-06-19;0080198984
180033867;10;ELN;SAP_WFRT;23:33:16;2026-06-09;9150197601;1001;1721;171A;4320;EA;4320;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-08;DAP;CHIUA;2026-06-10 00:00:00;99999999;1003563;2026-06-09;2026-06-09;3136688
180033868;10;ELN;SIDDIQZ;00:00:26;2026-06-10;9150197601;1001;1721;171A;5760;EA;5760;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-08;DAP;CHIUA;2026-06-10 00:00:00;99999999;1003563;2026-06-09;2026-06-09;3136688
180033881;10;ZELN;SAP_WFRT;19:25:05;2026-06-10;9050091702;4001;7101;171A;4512;EA;4512;H '26 BODY WASH WILDLANDS 18OZ US;4500015638;40;109;A;C;C;C;C;C;C;A;7101;ZEL;2026-06-10;EXW;SAP_WFRT;2026-06-10 00:00:00;83292556;1010525;2026-06-10;;775
180033887;10;ZELN;CHIUA;20:23:06;2026-06-10;9200005302;5003;9999;171A;152000;G;152000;MAYFAIR MAN ORIG. +TT E24044613 G;4500016749;10;109;C;C;C;C;C;C;C;C;9999;ZEL;2026-06-10;EXW;CHIUA;2026-06-10 00:00:00;;1005025;2026-06-10;2026-06-10;
180033887;20;ZELN;CHIUA;20:23:06;2026-06-10;9200005202;5003;9999;171A;77000;G;77000;NIGEL P. ORIG. + TT E24094059 G;4500016749;20;109;C;C;C;C;C;C;C;C;9999;ZEL;2026-06-10;EXW;CHIUA;2026-06-10 00:00:00;;1005025;2026-06-10;2026-06-10;
180033887;30;ZELN;CHIUA;20:23:06;2026-06-10;9200005102;5003;9999;171A;75000;G;75000;TEN P ORIG. + TT E24044616 G;4500016749;30;109;C;C;C;C;C;C;C;C;9999;ZEL;2026-06-10;EXW;CHIUA;2026-06-10 00:00:00;;1005025;2026-06-10;2026-06-10;
180033891;10;ELN;SAP_WFRT;21:27:22;2026-06-10;9150240301;6002;7816;178A;6720;EA;6720;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-06-09;DAP;SAP_WFRT;2026-06-10 00:00:00;99999999;1003563;2026-06-10;2026-06-10;3139729
180033895;10;ZELN;SAP_WFRT;07:25:05;2026-06-11;9200002701;1001;1722;171A;129600;EA;129600;F '23 MOISTURE+ CARTRIDGE;4500016623;10;109;A;C;C;C;C;C;C;A;1722;ZEL;2026-07-26;EXW;;00:00:00;VNNYC5424078;1009011;2026-05-28;;93
180033896;10;ZELN;SAP_WFRT;07:35:05;2026-06-11;9200000103;1002;9999;171A;100000;EA;100000;DISPOSABLE 3B RAZOR, ROYAL BLUE;4500016474;10;109;A;C;C;C;C;C;C;A;9999;ZEL;2026-06-04;EXW;;00:00:00;HBL117130900528;1009011;2026-05-30;;94
180033897;10;ZELN;SAP_WFRT;07:45:05;2026-06-11;9200000104;1002;9999;171A;100000;EA;100000;DISPOSABLE 3B RAZOR, RED;4500016475;10;109;A;C;C;C;C;C;C;A;9999;ZEL;2026-06-04;EXW;;00:00:00;HBL117130900528;1009011;2026-05-30;;95
180033898;10;ZELN;SAP_WFRT;07:45:05;2026-06-11;9200000105;1002;9999;171A;100000;EA;100000;DISPOSABLE 3B RAZOR, GREEN;4500016476;10;109;A;C;C;C;C;C;C;A;9999;ZEL;2026-06-04;EXW;;00:00:00;HBL117130900528;1009011;2026-05-30;;96
180033900;10;ELN;SAP_WFRT;08:25:48;2026-06-11;9150240301;6002;7816;178A;8120;EA;8120;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-06-10;DAP;SAP_WFRT;2026-06-11 00:00:00;99999999;1003563;2026-06-11;2026-06-11;3140718
180033915;10;ELN;SAP_WFRT;21:26:12;2026-06-11;9150240301;6002;7816;178A;840;EA;840;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-06-10;DAP;SAP_WFRT;2026-06-11 00:00:00;99999999;1003563;2026-06-11;2026-06-11;3140713
180033917;10;ELN;SAP_WFRT;21:37:44;2026-06-11;9150197601;1001;1721;171A;3960;EA;3960;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-10;DAP;SAP_WFRT;2026-06-11 00:00:00;99999999;1003563;2026-06-11;2026-06-11;3141572
180033918;10;ELN;SAP_WFRT;21:41:26;2026-06-11;9150240301;6002;7816;178A;1680;EA;1680;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-06-10;DAP;SAP_WFRT;2026-06-11 00:00:00;99999999;1003563;2026-06-11;2026-06-11;3140714
180033919;10;ELN;SIDDIQZ;22:00:41;2026-06-11;9150240301;6002;7816;178A;2520;EA;2520;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-06-11;DAP;SIDDIQZ;2026-06-11 00:00:00;99999999;1003563;2026-06-11;2026-06-11;3140713
180033920;10;ELN;SIDDIQZ;22:00:41;2026-06-11;9150197601;1001;1721;171A;4320;EA;4320;H' 26 WINSTON SET US RTL COSTCO;4500016213;10;101;C;C;C;C;C;C;C;C;1721;EL;2026-06-10;DAP;SIDDIQZ;2026-06-11 00:00:00;99999999;1003563;2026-06-11;2026-06-11;3141572
180033921;10;ELN;SIDDIQZ;23:00:52;2026-06-11;9150240301;6002;7816;178A;1960;EA;1960;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-06-11;DAP;SIDDIQZ;2026-06-11 00:00:00;99999999;1003563;2026-06-11;2026-06-11;3140714
180033922;10;ELN;SIDDIQZ;23:00:52;2026-06-11;9150240301;6002;7816;178A;1680;EA;1680;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-06-11;DAP;SIDDIQZ;2026-06-11 00:00:00;99999999;1003563;2026-06-11;2026-06-11;3140714
180033923;10;ELN;SIDDIQZ;23:00:52;2026-06-11;9150240301;6002;7816;178A;1960;EA;1960;L '26 POWDERSS 2.6OZ 2PK+0.5OZ COSTCO V2;4500016708;20;101;C;C;C;C;C;C;C;C;7815;EL;2026-06-11;DAP;SIDDIQZ;2026-06-11 00:00:00;99999999;1003563;2026-06-11;2026-06-11;3140714
180033925;10;ZELN;TEST_PEOUM;04:02:00;2026-06-12;6350074701;1;9997;178A;64800;EA;64800;LUME DEO SPRAY ACTUATOR + CAP 220C;4500016271;20;109;A;C;C;C;C;C;C;A;9997;ZEL;2026-06-12;EXW;TEST_PEOUM;2026-06-12 00:00:00;;1013036;2026-06-12;;
180033925;20;ZELN;TEST_PEOUM;04:02:00;2026-06-12;6350074601;1;9997;178A;64800;EA;64800;LUME DEO SPRAY ACTUATOR + CAP 2356C;4500016271;30;109;A;C;C;C;C;C;C;A;9997;ZEL;2026-06-12;EXW;TEST_PEOUM;2026-06-12 00:00:00;;1013036;2026-06-12;;
180033925;30;ZELN;TEST_PEOUM;04:02:00;2026-06-12;6350074501;1;9997;178A;30600;EA;30600;LUME DEO SPRAY ACTUATOR + CAP 7609C;4500016271;40;109;A;C;C;C;C;C;C;A;9997;ZEL;2026-06-12;EXW;TEST_PEOUM;2026-06-12 00:00:00;;1013036;2026-06-12;;
180033926;10;ZELN;SAP_WFRT;04:05:05;2026-06-12;9050041101;1001;1722;171A;11880;EA;11880;F' HANDLE LILAC, DOLPHIN - NO MATCHBOX;4500016777;10;109;A;C;C;C;C;C;C;A;1722;ZEL;2026-08-23;EXW;;00:00:00;XIA1897937;1001040;2026-06-11;;2114047636
180033927;10;ZELN;SAP_WFRT;04:05:05;2026-06-12;9200004703;1001;1722;171A;12240;EA;12240;H '25 BULK HNDLE W CART G3 GREEN RETAIL;4500016443;10;109;A;C;C;C;C;C;C;A;1722;ZEL;2026-08-08;EXW;;00:00:00;XIA1897937;1001040;2026-06-11;;2114047637
180033927;20;ZELN;SAP_WFRT;04:05:05;2026-06-12;9050109501;1005;1722;171A;64512;EA;64512;H '25 TRAVEL BLADE COVER;4500016936;10;109;A;C;C;C;C;C;C;A;1722;ZEL;2026-08-08;EXW;;00:00:00;XIA1897937;1001040;2026-06-11;;2114047637
180033927;30;ZELN;SAP_WFRT;04:05:05;2026-06-12;9050067301;1001;1722;171A;79560;EA;79560;H WINSTON CHROME HANDLE BULK G2++ CART;4500016914;10;109;A;C;C;C;C;C;C;A;1722;ZEL;2026-08-08;EXW;;00:00:00;XIA1897937;1001040;2026-06-11;;2114047637
180033927;40;ZELN;SAP_WFRT;04:05:05;2026-06-12;9200004703;1001;1722;171A;48960;EA;48960;H '25 BULK HNDLE W CART G3 GREEN RETAIL;4500016927;10;109;A;C;C;C;C;C;C;A;1722;ZEL;2026-08-08;EXW;;00:00:00;XIA1897937;1001040;2026-06-11;;2114047637
180033928;10;ZELN;SAP_WFRT;04:05:11;2026-06-12;9050109101;1001;1114;111A;4320;EA;4320;H '25 TRUMAN G2++ BLUE DTC;4500016433;10;109;A;C;C;C;C;C;C;A;111E;ZEL;2026-08-09;EXW;SAP_WFRT;2026-06-12 00:00:00;ONEYXMNG68351500;1001040;2026-06-11;;2114047632
180033928;20;ZELN;SAP_WFRT;04:05:11;2026-06-12;9050115001;1001;1114;111A;2700;EA;2700;H '25 STARTER SET G2++ ORANGE UK RTL;4500016436;10;109;A;C;C;C;C;C;C;A;111E;ZEL;2026-08-09;EXW;SAP_WFRT;2026-06-12 00:00:00;ONEYXMNG68351500;1001040;2026-06-11;;2114047632
180033928;30;ZELN;SAP_WFRT;04:05:11;2026-06-12;9050109001;1001;1114;111A;4320;EA;4320;H '25 TRUMAN G2++ GREEN DTC;4500016432;10;109;A;C;C;C;C;C;C;A;111E;ZEL;2026-08-09;EXW;SAP_WFRT;2026-06-12 00:00:00;ONEYXMNG68351500;1001040;2026-06-11;;2114047632
180033928;40;ZELN;SAP_WFRT;04:05:11;2026-06-12;9050117001;1001;1114;111A;10368;EA;10368;H '25 TRUMAN COMBI G2++ INDIGO UK RTL;4500016434;10;109;A;C;C;C;C;C;C;A;111E;ZEL;2026-08-09;EXW;SAP_WFRT;2026-06-12 00:00:00;ONEYXMNG68351500;1001040;2026-06-11;;2114047632
